fold_num,series_number,timestamp,target,sample0,sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10,sample11,sample12,sample13,sample14,sample15,sample16,sample17,sample18,sample19,sample20,sample21,sample22,sample23,sample24,sample25,sample26,sample27,sample28,sample29,sample30,sample31,sample32,sample33,sample34,sample35,sample36,sample37,sample38,sample39,sample40,sample41,sample42,sample43,sample44,sample45,sample46,sample47,sample48,sample49,sample50,sample51,sample52,sample53,sample54,sample55,sample56,sample57,sample58,sample59,sample60,sample61,sample62,sample63,sample64,sample65,sample66,sample67,sample68,sample69,sample70,sample71,sample72,sample73,sample74,sample75,sample76,sample77,sample78,sample79,sample80,sample81,sample82,sample83,sample84,sample85,sample86,sample87,sample88,sample89,sample90,sample91,sample92,sample93,sample94,sample95,sample96,sample97,sample98,sample99
1,92,2000-07-27 01:00:00,0.3467322,0.5380308,0.116077155,-0.40496868,-1.613423,-0.40322563,0.15365331,-0.38894963,0.2796579,0.29778332,-0.9962107,-0.767216,-1.042847,0.59567034,-0.24579972,0.44603977,-0.8739467,1.4883001,0.14735162,-0.10472549,-0.09859327,0.078285865,0.91003394,-0.37124068,0.15463792,-0.63320833,0.2508481,-0.15574472,0.18260258,0.8446038,-0.07492357,-0.37166408,-0.9936214,0.03172092,0.59497535,0.37876114,0.6254802,-0.114442974,0.45804715,0.41029227,0.38778192,0.022309024,-0.026828732,-1.2658342,0.2426201,-0.5091044,0.0018054021,-0.34994176,1.213811,-0.2492886,-2.1595159,-1.3907303,0.27338576,-0.5766805,0.0018908251,0.44078103,-0.00013510021,-0.18772775,0.7863283,-0.8547703,0.24574862,0.6485488,0.03909601,0.11037933,-0.21923777,-1.8673441,0.70404106,0.483262,1.0034413,-1.0821407,-0.27299127,0.64225477,-0.51764274,1.7433983,-0.052034236,-1.2706797,0.055713512,0.097953126,-0.1008614,-0.033932775,0.36051354,0.17312801,0.2814441,-0.12189222,0.7631774,-0.055767942,-0.86463666,1.6813078,-0.2291869,-1.5867738,-0.4925273,-0.66902345,-1.186958,-0.44816366,-0.38065886,0.10006782,-0.55634254,0.0058468925,-0.0881142,-0.23889692,0.09981407
1,92,2000-07-27 02:00:00,1.2321168,-0.37380934,0.21477464,0.57892567,0.71307766,-0.0996785,0.13776614,-0.19993708,-0.54079425,-0.27061078,-0.46329004,0.38030958,0.049985133,0.6553879,-0.31792426,0.16512576,0.312781,-0.24361716,-0.5887142,0.6561949,-0.09306258,-0.36629024,-0.24449839,0.19396704,-0.2693988,-0.23416467,-0.5733871,0.5182449,-0.3309493,-0.36702192,1.9753119,-0.4989976,-0.2660616,-0.4630362,0.06807122,-0.28715417,-0.1717557,-0.13858351,0.0595836,0.2912926,0.29997492,-0.65915376,-0.4492145,-0.39476144,-0.1050412,-0.6873773,-0.07645556,-0.13640456,-1.3971287,0.27526483,-0.3261168,-0.19306216,0.12535653,-0.62127346,-0.82664007,0.5226767,-0.16696425,0.06589239,0.13399711,0.25982407,-0.24938616,0.13122588,-0.03509551,-0.6530363,0.39638674,-1.3454053,-0.3724484,-0.517708,-0.2080969,-0.5070287,0.044831213,-0.93778855,-0.5805791,0.55933017,-0.5566998,0.027575066,-0.41140568,-0.37839848,-0.66028035,-1.5138382,-0.6526604,0.31051287,-0.29083493,-0.6410631,0.30432904,1.3882153,0.22472446,-0.21450704,0.1399907,-0.78871363,0.5490328,-0.1100624,-0.35685292,-0.87802637,-0.2561421,-0.5376868,0.31890857,1.18141,0.2643272,0.06052488,0.7520547
1,92,2000-07-27 03:00:00,-0.45218694,-0.7837597,-0.85723937,-0.20901845,-0.3094691,-0.5293417,2.161106,-0.526616,1.925372,0.819105,-0.5242925,-1.1944163,-0.044690955,0.95308024,-0.06462706,0.1730058,-1.1739044,-0.31313503,-0.42555523,0.23224248,0.29284415,-0.08094205,-0.43385166,0.31297266,-0.23585837,0.52891237,-0.6738173,0.7037926,-0.5721954,-0.23192663,-0.66633695,-0.9532561,-0.26663694,-0.23327458,-0.44783285,-0.52964866,-1.3260871,0.27553028,-1.2858702,0.44834182,-0.10783347,-0.40514672,-0.519988,0.4144186,0.74691373,-0.20225038,0.153767,-1.697553,-0.6017436,-0.071781404,-0.69459754,0.4726302,0.010071213,-0.9937428,-0.68179566,0.33678588,-4.8563457,-0.39783788,-0.8035266,0.30155352,-0.32837537,-0.16391182,0.036231644,-2.3337119,-1.0649228,0.045184884,-1.6129262,-0.07196427,-0.7427886,-0.9069738,0.33548272,0.11372611,-0.93568885,-0.38966978,0.03073128,-0.36102158,0.6396369,-0.4172309,0.91081756,-1.0262825,0.039302643,0.56841224,-0.46046746,0.06539751,-0.1655408,-0.4294392,-0.2573712,1.489751,-0.4254519,-0.9587738,-0.2487082,0.61542,-0.3313568,0.749156,1.2073039,-0.61963516,-0.020770267,-1.0908933,-0.5525592,0.91968197,-0.040958676
1,92,2000-07-27 04:00:00,0.4368679,0.3430285,1.4268532,-0.78847635,-2.7077553,-0.4090516,-1.4784517,-0.08756662,0.12045854,-0.4574421,-0.34514946,0.054639775,0.55933857,1.1115583,0.31555533,0.7549615,0.40668216,-0.08272879,0.6565585,-0.415021,0.57559115,-0.09270817,0.41388178,-0.3489636,-1.6844165,-0.019302992,-0.834946,0.41169047,0.34430102,2.269732,0.5988157,-1.320733,1.0342518,0.20086403,0.49514404,0.2971056,-0.52916586,-0.8140917,1.093462,0.7949573,-1.2069852,0.6257242,0.83703303,0.6549884,-0.5671759,2.0969243,-0.036213208,0.28290915,-0.37890804,2.7297006,0.27431506,-0.3845539,-0.26408732,-0.6350426,-0.21323173,0.604443,0.18508121,0.14744031,-0.13882437,-0.5590699,-0.86380315,-0.23124944,0.07532062,-0.53961897,-0.4837326,2.5286171,0.086378165,-2.5631404,1.0955848,-0.20474072,-0.3723524,-0.049893484,-0.85188276,0.23814334,0.16051951,0.88212985,0.20664717,-1.1658816,-0.4019445,0.46043536,-0.83492476,-0.26400077,-0.4931048,0.4162525,-0.7328518,0.13296229,-0.39080098,-0.5126207,-0.91960126,0.7989178,-1.2496016,0.38505834,0.4040374,0.7315646,-0.3513022,-0.26612478,0.29537398,-1.1262635,0.21181263,0.008129345,0.15082143
1,92,2000-07-27 05:00:00,0.4164531,-1.0044328,-0.30053395,0.75940394,-0.37802467,-1.167528,0.46076205,-0.3085078,0.16505706,0.14586757,-0.40158212,0.16320725,-0.7815491,-0.57884574,-0.55757326,1.9641739,-0.37229693,-0.4979422,-0.2767564,-0.44178492,-0.17017603,0.76312,0.37404877,0.083321385,0.9971045,0.076870084,-0.84932137,1.2402369,-2.3043709,-0.27885407,-0.5456047,-1.9567266,-0.6035306,-0.72437847,4.198655,-2.4474094,-0.2776602,-0.9546788,-1.0370462,0.04825768,-0.023316108,-0.15333918,-0.6262399,-0.21242344,-0.25481147,-0.1760703,-0.2491694,0.26150355,-0.580382,0.26588917,-0.29015863,-1.078677,0.44095442,-0.17155012,-0.9480767,-0.7616485,-0.7013811,-1.1305412,0.22296149,-0.51375115,-0.030724943,-0.3017088,-0.117094964,-0.71706367,-0.75549763,-0.9562642,-0.6486943,-0.1674553,-0.59950703,1.2215813,0.018978734,-0.7992262,-0.80785424,-0.46693534,-2.4512916,0.17295231,-0.47188416,0.30483022,1.768788,-0.6798444,-0.35362464,0.18153922,0.99591446,-1.3111831,0.20447116,0.07132225,-0.5855505,0.49509662,-0.16923283,-1.0399908,0.439982,-0.80193263,-0.05344992,-3.3105142,-1.1183164,0.46557343,0.4125049,-1.0028286,0.367824,-0.7482009,-2.020774
1,92,2000-07-27 06:00:00,0.033904262,-0.63757485,-0.6579255,1.1813197,-0.01745265,-0.24751179,-1.1150098,0.7139731,-0.06382966,0.115360126,7.8453894,-8.269011,-1.172391,-0.7213537,-0.22193818,-0.6038385,0.024566079,0.45121834,-0.4088757,-0.17397128,0.30373988,-0.85950345,-0.27739137,0.71570957,-0.009754892,-0.62657124,-0.9842772,0.5899735,0.27315503,-0.94957036,2.876083,0.16023983,0.59374976,-0.20160204,0.20200141,0.22572437,-0.38344315,-0.29604402,0.40643483,0.40550983,-0.6613409,-0.97629774,0.39145195,-0.2679768,-2.5776558,-0.24836136,0.41663375,-0.29890165,-0.58010143,0.083303355,-0.5085993,0.13002764,0.5742499,-0.5344607,0.22153649,-0.57954425,-0.016487189,1.0177584,0.24515213,-0.023713062,0.06550728,-0.5804541,-0.34426588,-0.8661931,-1.4014444,0.09792951,0.20353909,-0.588049,0.16012233,-2.3356404,-1.1748952,-0.16893539,-0.4078329,-0.36498713,0.880923,-3.1417532,-0.20458093,-0.077482566,-0.19752556,1.3679347,-0.17703824,-0.4678284,-0.62884295,0.042286143,0.10650108,-0.79267955,-0.40919945,-0.2874622,0.020811547,-0.6471107,0.22349283,-0.38910678,-0.08074441,-0.49978933,-1.2222408,0.52815825,0.11972302,-1.1814142,-1.9756638,-1.7404959,1.1226947
1,92,2000-07-27 07:00:00,-0.5483506,-0.3157198,2.3713887,-0.23266095,0.33248588,-0.36583847,1.1854044,-0.78647053,0.307823,2.0487537,0.3714945,-0.21643764,0.18556616,4.004378,-0.61408776,0.6964432,0.45450914,-0.36653966,-0.2204069,-0.4459386,1.2449049,0.84671944,-0.13738161,0.20664315,-0.15581718,-0.10058865,0.39208177,-0.7497205,-0.24923377,-0.51238966,-0.8782182,-0.22673455,2.0635777,0.4204753,0.17444085,-0.2823577,-0.534061,0.96572083,0.018970624,-0.11717422,-1.506159,-0.21403447,0.8659326,-0.61074877,-3.0602665,-0.32838845,-1.362293,1.4628923,-0.31581837,-0.7789993,2.2822096,-0.28290924,0.80281407,-0.012687489,-0.17267302,-0.5770497,-0.15746646,-1.6874462,-0.062623106,0.13579151,0.62302595,-0.018654818,0.019987218,0.5178126,0.41953695,-0.852886,-0.35916153,0.99845827,-0.42776924,-0.44001332,0.13726637,-0.25662246,-6.8453016,-0.36214176,-0.48443452,0.5438615,0.09817092,0.42854944,0.7191407,-0.26210636,-0.3017951,-0.34674063,0.711353,-1.2224375,0.65000236,-0.35336405,-0.6277681,-0.627389,0.86358756,-0.33898175,-1.8186141,-0.71271056,-0.061038017,-1.07745,0.06639986,0.9439139,-0.17097807,-0.94632304,-0.8093122,-0.38595414,-0.25519925
1,93,2000-07-26 22:00:00,0.027424425,-0.3047968,2.0604677,-1.0163138,0.108081385,0.04999497,-0.30444083,1.2361572,0.44111168,1.2794976,2.135,-0.09224746,-0.66149116,0.41962674,1.74087,0.111312576,-0.179053,0.21250892,-0.54454434,-0.30202058,0.7910308,1.5650018,-0.35521284,-0.4833507,-0.46603322,-1.133619,0.4365865,-0.24527761,1.4796797,2.174477,0.7291878,0.85311633,1.3696553,-1.4840721,0.30782148,-0.36665857,-0.21238257,1.0957478,-0.9123617,1.2370967,-1.569519,0.80419904,-3.6045167,2.330426,-0.6260921,-0.12742688,1.3256606,-0.8072327,1.4763336,0.46199515,1.455819,0.99401224,-0.44395244,0.9531862,2.169854,-0.4698255,0.7341963,1.7755842,-0.04764559,-3.6617658,0.20806882,-0.9397481,1.6192199,0.5730163,2.4351501,4.453181,2.7503073,2.554955,-0.7099988,1.5306257,-0.047551204,-0.3402126,-0.37766215,0.75319487,1.5357257,-0.32880074,0.4694002,-0.12255594,-1.0336483,1.8498816,-0.7805992,-0.657987,0.32635754,1.0040038,0.98116493,-2.7869034,0.28077692,0.38279286,1.5486434,0.09403898,-0.097061545,-1.2228197,0.13169545,-0.78074735,0.5665627,0.13009287,-1.3884366,0.7850809,0.044590965,0.9801938,-0.8184748
1,93,2000-07-26 23:00:00,-1.2138803,4.8737855,1.1004944,0.356281,1.0389664,-1.576547,0.1963863,0.58913845,0.781314,-0.2555697,0.11110229,0.394513,-0.34917507,-0.14690895,0.07968237,1.0212356,0.40455276,1.1598243,0.05976744,0.17455643,-2.9561408,0.0045074844,0.44238606,-0.73939353,0.76049834,2.479341,-0.09170551,1.185368,-0.62628365,2.0867426,-1.5135814,-0.12992926,-0.23918547,0.19942345,1.0659559,-0.14586656,-1.2957658,-0.3033085,-0.26112643,4.4289265,1.0469708,1.4649352,-0.84612685,1.4768158,0.031427823,2.8985786,0.81116307,0.77597004,0.09691179,0.58235925,0.3464402,0.07082725,0.12356898,0.5199125,1.1939518,0.5872224,-3.3375206,-6.400118,0.09851051,0.37346643,-2.1817803,0.29108104,-0.047590505,-0.21580157,-0.5034725,1.1878577,0.540598,-2.5336263,0.19450206,0.75512093,0.12676817,-0.84453815,1.1277802,0.12877889,0.9169055,1.8766612,-0.19156289,-0.3197275,-0.8459739,0.49172086,0.6101514,0.022004629,1.5057058,-0.38540614,-0.003155035,1.1789829,0.50426465,0.7564364,-0.35145408,-0.6224451,0.13541728,2.017147,-0.05076942,1.3002584,0.19000971,0.57233757,0.934034,1.444659,0.93592143,-0.16114363,0.51701254
1,93,2000-07-27 00:00:00,0.7598627,-1.195116,-2.109363,-0.802527,0.5613454,-0.06393133,-1.9331149,0.23664457,-0.4247049,1.0663981,-1.7136265,-1.6113958,0.6187011,-0.4560449,0.06252094,-0.028483434,-0.018523443,-1.7208778,0.92774636,-0.5442283,-0.2675787,-0.3118418,0.5807562,0.3262008,-0.02955444,-0.66615385,-0.6844644,-2.892459,-0.46647254,-0.053110555,-0.7526225,-1.081343,0.6524454,-0.21501185,0.027393883,-1.6643381,0.2707315,-3.483657,-0.40959695,0.012054178,0.32748944,0.35159412,-0.6096732,0.8090995,-0.38529587,1.2333347,-0.5863798,-0.4501146,0.58971137,1.2210063,-1.4948859,0.4978259,0.11496395,-1.2427108,1.2688713,0.9870692,0.12065591,0.18460175,-0.08681542,-0.08974627,0.69825816,0.8487947,0.06732897,-0.43127546,-0.6419592,2.489389,-0.2450555,-5.9281673,0.047942515,0.22446473,0.8838275,-0.30161387,0.72611547,0.07979551,0.37435457,2.0129693,1.2317761,0.61603147,0.004144609,-1.9224161,0.8914438,-0.25831345,0.31472838,-0.061505057,1.081103,0.7660789,0.04848167,0.29124132,2.5662744,-2.2698488,1.2322623,-1.2870871,-0.11311771,-0.19827552,1.0768474,0.04136559,-0.574504,2.3451424,0.5303126,0.708196,-2.8469956
1,93,2000-07-27 01:00:00,0.5165449,-0.39031932,-0.83586305,0.123626314,-0.46070468,-0.72919923,0.89605284,0.10405317,-0.7558243,-1.8600916,-0.94098055,14.402455,-0.37714726,0.24734259,0.6437204,0.22020546,-0.326495,-1.4358166,-1.8711406,-0.52858794,-7.330657,-0.06404762,-0.82132095,0.35999104,-0.51489717,-0.37894133,-1.3451996,-0.114383504,-0.358456,-0.0042149858,0.079459056,3.0171466,0.29838204,0.041355085,-1.6109409,-1.3771448,-5.049336,-0.7374386,-0.086253606,-1.7067186,0.3032381,-0.2531921,-0.468054,-1.4045762,0.9968471,-0.034140524,-0.39140847,0.30963486,-0.25968775,-0.3433631,-1.6805675,-6.2704377,1.0648427,-1.1264892,8.895875,0.6559931,-1.7978997,-0.13347583,0.58585757,-0.1954937,-0.0985693,0.256662,-0.034401532,-0.6726834,0.8216265,0.35402915,1.0172331,-3.196033,0.5990923,-0.4833977,0.21586178,0.8446766,1.4640586,-0.1443318,-0.2236044,-0.19295508,-1.6250999,-0.20816725,0.22545174,0.0034545783,0.22369763,-0.6188994,1.083443,0.2637549,0.18900457,-0.8846548,-1.1237073,1.1674047,0.033821285,0.51795006,0.44995207,0.05074794,0.9383818,0.39659148,1.3408219,-0.12482592,0.45133322,0.4608417,-0.68644714,-1.2096138,-0.24303994
1,93,2000-07-27 02:00:00,-0.9166756,-2.7862055,-0.1718026,0.2135852,1.3912252,-0.74845475,-1.3919399,0.52014226,2.3111556,-2.1452572,0.9726698,0.5679474,-0.73969144,0.75249815,-0.33969674,2.9237661,-1.1171814,-0.3778882,1.2238005,0.25946054,-1.9957353,-0.7404394,-0.05242269,-6.3522983,0.5033418,-0.46853268,0.51845974,-0.0050435066,-0.25623512,-0.10290815,0.56243795,1.1208454,-0.14609438,-0.48807982,-2.848956,-0.73927855,-0.2875442,-0.010215529,0.27478376,1.2783378,-0.6049573,-0.594056,0.49715635,-0.4250061,-3.915167,2.1942606,-1.3685426,-0.033265304,0.09923828,0.8970286,-0.07648516,-2.165584,0.24669565,-2.4283185,-0.1087913,-0.26683155,0.6136507,0.83017385,-0.112501,0.44328687,0.23362699,0.46598545,0.8807972,0.04293922,-1.4489958,-1.9588104,0.33892497,-0.0044672065,-0.32966146,2.059782,-0.45337218,-0.31615865,7.2795854,-1.3268572,-0.41594818,1.515022,0.8972325,0.14886202,-1.0296518,-1.505802,-0.3097805,1.3589045,-0.109987475,-0.2512515,-1.2119989,0.5379888,-0.96085423,0.83613527,-2.26951,0.40160233,-1.0025853,-1.0034379,0.18525487,0.05329181,0.88661045,0.43449545,-0.27978724,-3.277995,-0.34157053,-1.1993463,-0.89453566
1,93,2000-07-27 03:00:00,0.26648954,1.2504694,0.15226737,-0.23594622,-1.0232718,0.2566213,0.9931554,-0.03481972,1.9088587,0.6817856,-0.13849542,-1.8615913,6.6615906,-0.49711075,1.0173128,0.021428866,-0.77450544,-2.790794,0.1910001,0.41685793,0.7762761,0.06124977,0.29039752,0.4713528,0.84269214,1.7065006,0.0375732,0.7563563,-0.48568538,-1.3663865,1.5588775,-1.118011,1.5044781,0.3933384,0.48388007,0.23009673,0.71861476,-1.4785117,-2.7588441,-0.49648485,-0.08154915,-8.912114,-0.26527977,-0.52905226,1.1820407,-0.9091974,-0.54375684,0.7714177,1.0687867,-0.25640094,1.1943818,-0.91705316,-1.9079518,1.8609529,-1.501455,-0.6990457,0.45809364,-2.407116,1.2598857,2.5289648,-1.9376376,0.4175247,-3.1828709,1.256502,0.12815866,-3.2174034,0.8763123,-0.07583122,-1.5506335,4.7426057,0.12587151,-0.6709855,-0.85329497,-0.077542916,-0.060925346,1.4131863,2.7299232,-0.83389604,0.175326,-0.49653924,-0.18646199,0.6325173,-1.1568581,0.5320496,-0.41729277,0.50737995,0.50921965,0.010325061,-0.4813778,0.6827382,-0.028702851,0.18639079,-0.7091949,4.061186,-0.92176867,-1.9729418,-0.085147366,-4.044067,9.656071,0.24129654,-0.17462239
1,93,2000-07-27 04:00:00,-0.15781766,1.5290082,3.3475628,0.75557363,-2.420025,2.94392,-1.6002214,0.956637,2.802567,2.0171344,0.9887361,0.12198298,-1.0149736,1.5148436,0.42762756,-1.8905476,0.64372504,-2.5549393,-0.187386,-0.85995,0.5005218,1.0893824,-0.12733087,-0.85201156,0.4722534,0.33230156,-1.1214577,-0.45498908,3.6421049,7.6020513,2.4710884,1.003558,-1.11102,0.19798818,-0.19843194,-1.0579085,0.65145814,0.9093264,-0.6189268,-0.79194355,0.031108078,0.9278577,2.384417,0.653312,-0.5685072,0.7941709,0.024383083,0.37010443,0.6930776,-2.4415061,-0.07693757,3.250703,-9.790108,-0.77123684,0.16236784,-0.08620847,0.4525078,0.46981236,-0.54572904,0.50914854,0.7988265,-4.5154576,1.3118658,-0.10213045,-0.4577607,0.7612975,-0.65218776,-1.9802675,0.21285616,-0.015158474,-0.4960402,-0.7462034,0.049652874,-1.3192638,-1.1266207,2.2818274,1.6132526,0.8125677,-0.22014529,1.2050711,-0.28909016,-7.1844864,-3.2064586,1.7475828,0.3590619,1.8705319,-1.8358697,-0.095923565,1.8961588,0.24896161,0.37849495,0.5470913,1.2476573,0.7872971,0.3905863,-0.06285032,1.68968,1.287866,0.06754119,-0.6695897,-1.0233527
1,93,2000-07-27 05:00:00,0.8139439,-0.44225758,-0.4585965,0.27467746,0.020164235,0.77154005,-0.98785836,0.5595139,-0.14765516,1.4736801,0.5021694,0.8185959,0.700926,0.40504438,0.8592081,-0.49495226,-2.0235908,2.853937,-2.2701623,1.62684,-1.075687,1.5052416,0.2223587,0.7597204,0.17989469,-0.027845195,-0.30327973,0.12802596,1.2577665,-0.24219956,1.55341,-0.4257651,-0.062184166,0.24666263,0.5782862,0.5766163,0.020185482,0.5278387,0.7683876,-1.101939,-0.87765366,1.173873,-0.74323297,0.30107537,-0.4955583,0.16545542,-0.6667601,-0.9057698,0.29151022,0.4925632,-0.3267433,0.72224385,0.6555737,-0.3183229,0.06419275,0.1941788,-0.5390386,0.6661265,0.9950512,-0.72337025,-0.89378375,0.92238665,0.88836235,-0.57527333,0.22355513,0.08643374,2.0563152,-1.4618064,0.46311846,-1.352094,-0.9153153,0.22057483,0.10002186,0.6173732,-0.88747865,0.26596028,-0.45151708,-1.1272138,0.14247297,2.1323116,0.7630991,0.4412269,-1.0157198,-0.34633136,-0.0760334,-1.8097903,-0.78932315,-0.6157544,-0.6703283,0.36505014,-0.71152693,-4.916544,-0.16483802,-0.47975174,-0.0994788,1.0762064,0.6672208,-2.439187,0.5621678,-0.6174066,0.06107921
1,93,2000-07-27 06:00:00,-0.63463306,-0.83795816,-0.7453438,-0.4382398,0.77203757,-0.56619394,-0.65171033,0.9981625,-1.7227055,-0.4801591,0.23184776,-0.27029908,-1.1556816,0.0013009226,0.8673341,-0.0808268,-0.30124217,-2.5037463,-0.94972026,-0.86446685,0.36052054,-3.8468516,0.75493246,-0.70837367,-1.2112395,0.2941145,-0.32216257,1.5282766,0.15168145,0.20913725,-0.06748969,-1.8433815,-0.42703632,-0.79892695,-0.15021214,-0.63612837,0.08799225,0.035267,-0.05460399,-0.24505721,-0.64569527,0.18751052,-4.616348,-0.67341024,0.16034599,-2.2400382,0.16043708,-1.8152801,0.5619153,-1.3682945,0.19336134,-0.7567301,-0.7549332,-0.38572335,0.45757997,0.024977952,0.9495423,0.2465409,-1.9129447,0.7206272,-0.36131296,0.86649066,-0.22069885,-2.3796966,-0.4758486,-0.26496196,0.48272705,-0.3012877,-1.2038624,0.65219355,-0.2687436,-0.081278145,1.7740952,0.2847483,-1.1044192,-0.040504687,-0.993434,-1.4614162,-1.944667,-0.26958367,0.2577996,-0.5046992,-0.85256803,-0.1881662,-0.022086307,-1.1855471,-0.27454224,-0.4266106,-0.5502125,-0.76332384,0.090654016,-0.5007635,-0.042769186,-1.3851149,-0.62744695,-0.73652023,-2.0407743,0.024730068,0.21630867,-0.7643526,0.36326882
1,93,2000-07-27 07:00:00,1.9910786,-1.0031052,2.6999457,1.9352789,0.6408968,0.95308614,0.6438614,0.44563353,-6.496378,0.777836,0.35632,1.496521,0.064154625,1.1893276,0.8023684,1.301856,0.517404,-1.4075111,-2.1990073,-0.26984915,0.6705202,-1.1965288,-0.25311482,-0.36103204,-0.98301715,0.011705066,-0.089106046,0.32890826,0.17873324,0.03087136,0.5163399,-0.10939572,0.4804354,0.2825917,-0.09689239,0.17475682,1.0393019,-0.92036927,1.4371388,-0.91417724,0.40619937,0.2820725,0.25911355,0.34784022,-1.6326969,0.7348648,0.13093954,1.7673523,-0.99359936,-0.38377848,-2.0481417,0.5457684,1.0121493,0.73489356,-2.624002,0.056040134,0.7187484,0.9024641,0.770265,-1.5504694,0.5206331,-0.18809585,-0.9566148,0.06506608,-0.0412973,0.6038257,0.3801512,0.6495941,0.60321015,1.0415642,1.0472169,-0.47065133,-0.3682759,-1.5438443,-1.2198347,-0.0130192265,1.142809,0.26220578,0.324459,-0.3244516,-0.20828357,-0.019291006,-0.08606806,-0.851547,-2.1068172,0.5132382,-0.590418,1.7198936,-1.0221723,-0.07982568,0.0074837576,-0.49834436,0.84075356,1.5951617,0.65564054,-0.8986055,-1.4356308,-0.7769398,0.298629,1.430291,-0.024523612
1,94,2000-07-26 22:00:00,-1.2588433,-1.0844146,0.4124587,-0.41673568,0.3058528,-0.6256754,0.009607103,-1.9302645,-0.42399788,1.3065344,-0.036236543,-1.49165,0.1355979,-0.018764317,-0.15935972,1.794208,-2.2372656,-0.95301646,-0.5217481,0.0056032944,-3.0512316,0.80412734,-1.3444337,-1.5495648,-0.11234542,0.45902267,-0.3294463,-0.7837898,-0.87667024,0.19038066,-0.8063598,-0.6812687,-0.727778,-0.9852322,0.17961043,6.2158437,-1.2931765,-0.026340386,0.60724235,0.6861904,-0.75934947,2.2111554,0.88111913,-0.40727463,-0.78084385,-0.13666652,-0.22291939,-0.24565643,0.2554572,0.31878793,-0.8678114,-0.544976,-1.6793575,0.038963534,-0.74639493,0.4440319,0.6179514,0.041567683,1.2141818,-2.925159,-0.3903761,1.3985835,-0.35595638,-0.16213387,0.8538554,0.8071463,0.39796644,-0.5495722,0.4637942,0.13090864,0.005040087,0.0900757,-0.115806945,-0.61475676,0.44991672,0.5177404,-2.3720763,0.77395463,0.826452,0.5463659,1.2399688,-0.8457241,-0.742767,1.303776,-1.1051533,0.10678737,-1.4573724,1.5265902,-0.836789,-0.32835686,-0.13892342,-1.3607851,1.3624907,2.310802,-0.48962486,-0.294837,0.34823817,-0.33983156,0.4421056,0.15331292,-0.07855557
1,94,2000-07-26 23:00:00,0.4843457,0.8385028,0.6256614,0.7450563,-0.03932524,-0.45912012,2.2019205,0.6663931,0.41188848,-5.2357836,1.0072019,0.6083838,-0.32472652,-0.21445522,-1.6867176,-0.16279483,2.195625,0.6675439,-1.0903575,-2.3621755,-0.09186016,-2.2720222,0.5535262,0.05884203,-1.2501805,0.2151426,0.12341203,-0.23691441,0.46440488,1.792501,-1.2198402,0.17417724,1.9823589,2.562942,-0.39967892,-0.16090845,-0.36594063,-4.250638,0.12833707,-2.8262603,0.002588774,0.3857875,-0.20628372,0.5518364,-0.15770061,-1.2319293,-3.6320238,-0.6611836,0.084698565,-0.8243858,-0.8396126,-0.95427805,-0.29302147,-0.82812494,-0.80574924,-0.85044277,-1.6228508,0.45728242,-0.9196607,-2.5861804,-1.0674561,0.16992311,-0.34102505,-0.81627995,0.5756594,0.6644583,0.30111694,-1.4685087,1.2180378,-2.0173428,-1.1000988,0.71014214,-0.00734604,-0.7719639,0.9535882,1.1094209,-0.20569007,-0.8765332,-0.19891553,1.6096511,0.2434041,0.18757941,0.5385455,0.381141,0.09744795,-1.1025434,0.95060337,0.5416442,-0.19769007,0.5913271,0.36062765,0.43934345,1.1885197,1.1249033,0.23116632,-0.85525167,-0.9472976,-2.5994792,-1.3013631,-3.667255,-2.8497047
1,94,2000-07-27 00:00:00,0.19283396,-0.363445,-1.0114121,0.9755567,-1.5067232,1.0577288,0.6233863,-1.2274576,0.9273248,-1.5331359,1.1681161,1.3789454,1.5342602,-0.35618475,0.07718315,1.308672,0.23003158,3.2510107,0.28760928,-0.26265392,0.17092647,0.25303462,0.39326993,0.38931343,0.614945,0.21754032,1.2055281,0.7411692,0.20965709,-0.2615344,0.17261948,6.995185,-4.5893784,1.0948896,-0.3743838,-2.3866372,-0.25007945,0.21680352,1.8168085,-1.3178895,-0.43443668,0.12597308,2.121452,0.6882229,0.08845602,0.1314968,0.1690718,1.1804677,-3.2591002,0.96189535,-0.28570998,0.14188385,-0.3944314,0.77391404,-0.0917662,-0.594608,0.670974,0.47759795,0.5602733,-0.09268477,0.49859524,0.9117569,0.070546985,-1.6104686,0.008221029,0.79967076,0.55948675,-1.0464336,-0.10369489,2.0721633,2.6405785,-0.51568764,0.7879249,0.5266637,0.5430737,-0.5348568,4.7195635,0.18362142,-0.25237277,0.48868865,0.80305225,-2.4102232,-1.7599418,-0.56041473,0.4661691,6.8251257,-0.19237684,-0.35541722,-0.53066283,0.34691235,0.58380234,-0.3338463,-1.0891489,0.9350179,0.09985206,0.9131833,-1.0171685,0.24205127,0.1512933,0.09117851,0.2395893
